event_id,stations,ref_time,ref_duration,ref_amplitude,known_seismicity_labels
20101219T140538Z,"['2C.BB13.', '2C.BB17.', '2C.BB01.', '2C.BB12.', '2C.BB07.', '2C.BB10.', '2C.BB11.', '2C.BB16.', '2C.BB08.', '2C.BB06.', '2C.BB15.', '2C.BB03.', '2C.BB14.', '2C.BB04.']",2010-12-19T14:05:38.717026Z,891.175947,45659.74357,"STICK-SLIP, PRATT14"
20101219T142317Z,"['2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB12.', '2C.BB15.', '2C.BB01.']",2010-12-19T14:23:17.687027Z,193.500947,12293.62823,"STICK-SLIP, PRATT14"
20101220T002613Z,"['2C.BB08.', '2C.BB13.', '2C.BB16.', '2C.BB17.', '2C.BB07.', '2C.BB12.', '2C.BB11.', '2C.BB01.', '2C.BB15.', '2C.BB06.', '2C.BB03.', '2C.BB10.', '2C.BB14.', '2C.BB04.']",2010-12-20T00:26:13.702027Z,253.485947,50975.21288,"STICK-SLIP, PRATT14"
20101220T004301Z,"['2C.BB04.', '2C.BB10.', '2C.BB14.', '2C.BB03.', '2C.BB12.', '2C.BB15.', '2C.BB01.']",2010-12-20T00:43:01.947027Z,78.020947,7721.684536,"STICK-SLIP, PRATT14"
20101220T054252Z,"['2C.BB03.', '2C.BB13.', '2C.BB17.']",2010-12-20T05:42:52.627973Z,28.355,570.4939422,
20101220T055100Z,"['2C.BB17.', '2C.BB16.', '2C.BB12.', '2C.BB13.']",2010-12-20T05:51:00.902027Z,36.225947,647.8341484,
20101220T153226Z,"['2C.BB01.', '2C.BB10.', '2C.BB11.', '2C.BB13.', '2C.BB07.', '2C.BB17.', '2C.BB16.', '2C.BB08.', '2C.BB06.', '2C.BB12.', '2C.BB15.', '2C.BB03.', '2C.BB14.', '2C.BB04.']",2010-12-20T15:32:26.387027Z,455.270947,36213.82605,"STICK-SLIP, PRATT14"
20101220T154454Z,"['2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB12.']",2010-12-20T15:44:54.602027Z,29.280947,4957.611601,
20101220T160516Z,"['2C.BB10.', '2C.BB15.', '2C.BB12.']",2010-12-20T16:05:16.942027Z,11.310947,974.7032933,
20101220T174622Z,"['2C.BB10.', '2C.BB17.', '2C.BB07.']",2010-12-20T17:46:22.992026Z,4.080947,1598.534339,
20101220T180208Z,"['2C.BB07.', '2C.BB17.', '2C.BB10.']",2010-12-20T18:02:08.872026Z,7.670947,1519.530014,
20101220T182623Z,"['2C.BB10.', '2C.BB07.', '2C.BB12.']",2010-12-20T18:26:23.592026Z,1.225947,342.0305718,
20101220T190100Z,"['2C.BB10.', '2C.BB07.', '2C.BB12.', '2C.BB13.', '2C.BB17.', '2C.BB01.', '2C.BB04.']",2010-12-20T19:01:00.992026Z,17.090947,1842.366913,
20101220T190306Z,"['2C.BB12.', '2C.BB16.', '2C.BB17.', '2C.BB07.']",2010-12-20T19:03:06.582027Z,7.645947,1093.52026,
20101220T190403Z,"['2C.BB13.', '2C.BB07.', '2C.BB12.', '2C.BB10.']",2010-12-20T19:04:03.382027Z,10.145947,1376.729059,
20101220T190914Z,"['2C.BB07.', '2C.BB12.', '2C.BB10.']",2010-12-20T19:09:14.217973Z,31.39,1425.738283,
20101220T191140Z,"['2C.BB07.', '2C.BB10.', '2C.BB17.', '2C.BB13.']",2010-12-20T19:11:40.062027Z,64.160946,1518.676146,
20101220T191401Z,"['2C.BB10.', '2C.BB07.', '2C.BB17.']",2010-12-20T19:14:01.987973Z,3.095,909.2198892,
20101220T191449Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.', '2C.BB01.', '2C.BB13.', '2C.BB17.', '2C.BB16.']",2010-12-20T19:14:49.797973Z,61.58,1775.954676,
20101220T191928Z,"['2C.BB10.', '2C.BB17.', '2C.BB13.', '2C.BB07.', '2C.BB12.', '2C.BB01.', '2C.BB15.', '2C.BB16.']",2010-12-20T19:19:28.972027Z,89.395947,2303.58709,
20101220T192132Z,"['2C.BB15.', '2C.BB13.', '2C.BB12.']",2010-12-20T19:21:32.662027Z,4.265947,953.3537117,
20101220T192455Z,"['2C.BB17.', '2C.BB10.', '2C.BB13.', '2C.BB07.', '2C.BB12.']",2010-12-20T19:24:55.867027Z,12.640947,1597.614538,
20101220T192739Z,"['2C.BB12.', '2C.BB13.', '2C.BB07.']",2010-12-20T19:27:39.277026Z,6.355947,826.6394187,
20101220T192935Z,"['2C.BB12.', '2C.BB13.', '2C.BB07.']",2010-12-20T19:29:35.927027Z,1.745947,482.9689722,
20101220T193304Z,"['2C.BB07.', '2C.BB16.', '2C.BB12.', '2C.BB13.', '2C.BB10.', '2C.BB17.', '2C.BB11.', '2C.BB01.', '2C.BB15.']",2010-12-20T19:33:04.442027Z,82.925947,2102.903055,
20101220T193351Z,"['2C.BB11.', '2C.BB01.', '2C.BB12.', '2C.BB16.', '2C.BB10.', '2C.BB15.', '2C.BB17.']",2010-12-20T19:33:51.402027Z,40.130947,2013.671298,
20101220T193541Z,"['2C.BB12.', '2C.BB10.', '2C.BB13.', '2C.BB07.', '2C.BB11.', '2C.BB17.', '2C.BB16.']",2010-12-20T19:35:41.562027Z,22.475946,1895.151817,
20101220T193705Z,"['2C.BB12.', '2C.BB16.', '2C.BB10.', '2C.BB13.', '2C.BB17.']",2010-12-20T19:37:05.262027Z,74.775946,2016.010082,
20101220T193940Z,"['2C.BB12.', '2C.BB10.', '2C.BB13.', '2C.BB16.', '2C.BB15.', '2C.BB01.', '2C.BB08.', '2C.BB17.', '2C.BB07.', '2C.BB04.']",2010-12-20T19:39:40.987973Z,95.605,2643.392721,
20101220T194204Z,"['2C.BB12.', '2C.BB13.', '2C.BB17.', '2C.BB07.', '2C.BB16.', '2C.BB10.', '2C.BB15.', '2C.BB01.', '2C.BB04.', '2C.BB11.', '2C.BB08.', '2C.BB03.']",2010-12-20T19:42:04.602027Z,1008.310947,5797.657993,
20101220T200009Z,"['2C.BB16.', '2C.BB13.', '2C.BB17.', '2C.BB07.', '2C.BB04.', '2C.BB10.', '2C.BB03.', '2C.BB01.', '2C.BB12.', '2C.BB11.', '2C.BB08.']",2010-12-20T20:00:09.122027Z,166.755947,4891.509886,
20101220T200437Z,"['2C.BB13.', '2C.BB11.', '2C.BB07.', '2C.BB01.', '2C.BB12.', '2C.BB04.']",2010-12-20T20:04:37.392027Z,26.925947,3283.840189,
20101220T200833Z,"['2C.BB12.', '2C.BB13.', '2C.BB17.', '2C.BB16.', '2C.BB08.', '2C.BB10.', '2C.BB11.', '2C.BB04.']",2010-12-20T20:08:33.037973Z,46.035,3196.137397,
20101220T201154Z,"['2C.BB07.', '2C.BB17.', '2C.BB16.', '2C.BB12.', '2C.BB11.', '2C.BB13.', '2C.BB08.', '2C.BB01.', '2C.BB04.', '2C.BB03.', '2C.BB10.']",2010-12-20T20:11:54.962974Z,55.405,3096.190129,
20101220T202014Z,"['2C.BB12.', '2C.BB13.', '2C.BB01.', '2C.BB10.']",2010-12-20T20:20:14.587027Z,10.755947,2053.27008,
20101220T202212Z,"['2C.BB07.', '2C.BB15.', '2C.BB10.']",2010-12-20T20:22:12.012026Z,10.505947,1847.073759,
20101220T202329Z,"['2C.BB07.', '2C.BB13.', '2C.BB10.']",2010-12-20T20:23:29.412973Z,2.03,731.891513,
20101220T202745Z,"['2C.BB13.', '2C.BB10.', '2C.BB07.']",2010-12-20T20:27:45.667027Z,2.420947,795.0597809,
20101220T203607Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.']",2010-12-20T20:36:07.182973Z,0.41,317.5608484,
20101220T203717Z,"['2C.BB13.', '2C.BB10.', '2C.BB12.', '2C.BB07.']",2010-12-20T20:37:17.987973Z,26.24,1346.89231,
20101220T204129Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.']",2010-12-20T20:41:29.312973Z,1.51,408.8173393,
20101220T204423Z,"['2C.BB12.', '2C.BB08.', '2C.BB10.']",2010-12-20T20:44:23.917973Z,2.955,724.1600639,
20101220T204851Z,"['2C.BB13.', '2C.BB07.', '2C.BB12.']",2010-12-20T20:48:51.217973Z,7.51,983.0144239,
20101220T205121Z,"['2C.BB07.', '2C.BB01.', '2C.BB10.', '2C.BB13.', '2C.BB12.', '2C.BB08.']",2010-12-20T20:51:21.757973Z,74.505,1867.240733,
20101220T210248Z,"['2C.BB13.', '2C.BB07.', '2C.BB12.']",2010-12-20T21:02:48.477973Z,2.66,669.6091499,
20101220T213502Z,"['2C.BB13.', '2C.BB07.', '2C.BB10.']",2010-12-20T21:35:02.982027Z,0.280947,211.2120732,
20101220T220601Z,"['2C.BB12.', '2C.BB15.', '2C.BB13.', '2C.BB07.']",2010-12-20T22:06:01.727973Z,20.12,756.811463,
20101220T220906Z,"['2C.BB13.', '2C.BB07.', '2C.BB08.']",2010-12-20T22:09:06.212973Z,3.995,785.8200091,
20101220T221049Z,"['2C.BB13.', '2C.BB07.', '2C.BB12.']",2010-12-20T22:10:49.182027Z,0.315947,249.9671285,
20101220T221504Z,"['2C.BB08.', '2C.BB13.', '2C.BB07.']",2010-12-20T22:15:04.407973Z,7.31,761.6355709,
20101220T224735Z,"['2C.BB10.', '2C.BB13.', '2C.BB07.']",2010-12-20T22:47:35.857973Z,34.64,1256.731809,
20101220T231134Z,"['2C.BB08.', '2C.BB07.', '2C.BB10.']",2010-12-20T23:11:34.202974Z,13.26,837.2026118,
20101220T231843Z,"['2C.BB08.', '2C.BB15.', '2C.BB07.']",2010-12-20T23:18:43.062027Z,4.640946,811.7830933,
20101220T233506Z,"['2C.BB08.', '2C.BB13.', '2C.BB07.']",2010-12-20T23:35:06.342027Z,4.595946,737.1607666,
20101220T235601Z,"['2C.BB10.', '2C.BB06.', '2C.BB12.', '2C.BB15.', '2C.BB13.']",2010-12-20T23:56:01.992973Z,117.66,1801.204262,
20101220T235926Z,"['2C.BB10.', '2C.BB12.', '2C.BB13.']",2010-12-20T23:59:26.462973Z,6.565,1543.64751,
20101221T003318Z,"['2C.BB10.', '2C.BB07.', '2C.BB12.', '2C.BB13.', '2C.BB08.', '2C.BB01.', '2C.BB15.', '2C.BB14.']",2010-12-21T00:33:18.152973Z,1159.145,4401.199191,
20101221T005415Z,"['2C.BB13.', '2C.BB08.', '2C.BB07.', '2C.BB12.', '2C.BB01.', '2C.BB10.']",2010-12-21T00:54:15.262027Z,370.085947,2630.4498,
20101221T010436Z,"['2C.BB10.', '2C.BB12.', '2C.BB01.']",2010-12-21T01:04:36.497027Z,3.400947,569.6856446,
20101221T010619Z,"['2C.BB12.', '2C.BB08.', '2C.BB10.']",2010-12-21T01:06:19.877027Z,37.045947,960.6155888,
20101221T011157Z,"['2C.BB06.', '2C.BB15.', '2C.BB07.', '2C.BB08.', '2C.BB13.', '2C.BB10.', '2C.BB12.']",2010-12-21T01:11:57.882027Z,550.995947,2216.43302,
20101221T012212Z,"['2C.BB10.', '2C.BB13.', '2C.BB08.', '2C.BB12.', '2C.BB01.', '2C.BB07.']",2010-12-21T01:22:12.717973Z,135.975,2159.292154,
20101221T012613Z,"['2C.BB03.', '2C.BB13.', '2C.BB08.', '2C.BB07.', '2C.BB10.', '2C.BB01.']",2010-12-21T01:26:13.992026Z,171.990947,1310.574836,
20101221T013020Z,"['2C.BB07.', '2C.BB03.', '2C.BB08.', '2C.BB12.', '2C.BB13.']",2010-12-21T01:30:20.467027Z,228.690947,1808.485571,
20101221T013535Z,"['2C.BB07.', '2C.BB13.', '2C.BB01.']",2010-12-21T01:35:35.452973Z,6.845,821.8664839,
20101221T013644Z,"['2C.BB12.', '2C.BB03.', '2C.BB13.', '2C.BB07.', '2C.BB08.']",2010-12-21T01:36:44.772973Z,291.05,2607.237553,
20101221T014317Z,"['2C.BB10.', '2C.BB03.', '2C.BB07.', '2C.BB01.']",2010-12-21T01:43:17.082027Z,28.620946,1253.085967,
20101221T014811Z,"['2C.BB08.', '2C.BB03.', '2C.BB06.']",2010-12-21T01:48:11.192027Z,14.770947,782.0200336,
20101221T015124Z,"['2C.BB08.', '2C.BB10.', '2C.BB12.', '2C.BB13.', '2C.BB03.', '2C.BB06.', '2C.BB07.', '2C.BB01.']",2010-12-21T01:51:24.462027Z,305.785947,2449.332433,
20101221T015715Z,"['2C.BB01.', '2C.BB08.', '2C.BB07.', '2C.BB10.', '2C.BB13.', '2C.BB12.']",2010-12-21T01:57:15.772026Z,196.585947,1834.213994,
20101221T020137Z,"['2C.BB12.', '2C.BB10.', '2C.BB07.', '2C.BB03.']",2010-12-21T02:01:37.382027Z,64.340947,973.8388569,
20101221T020657Z,"['2C.BB17.', '2C.BB13.', '2C.BB03.', '2C.BB07.', '2C.BB08.']",2010-12-21T02:06:57.307973Z,139.905,1387.395138,
20101221T021724Z,"['2C.BB08.', '2C.BB03.', '2C.BB01.']",2010-12-21T02:17:24.057027Z,5.255947,561.4979954,
20101221T022643Z,"['2C.BB06.', '2C.BB07.', '2C.BB13.']",2010-12-21T02:26:43.287027Z,8.025947,482.7807446,
20101221T023343Z,"['2C.BB07.', '2C.BB14.', '2C.BB08.', '2C.BB13.']",2010-12-21T02:33:43.312026Z,124.065947,2657.982741,
20101221T023857Z,"['2C.BB14.', '2C.BB03.', '2C.BB07.', '2C.BB13.']",2010-12-21T02:38:57.217027Z,40.975947,1083.506477,
20101221T024333Z,"['2C.BB07.', '2C.BB06.', '2C.BB08.']",2010-12-21T02:43:33.612026Z,25.305947,887.5073531,
20101221T025013Z,"['2C.BB16.', '2C.BB13.', '2C.BB08.']",2010-12-21T02:50:13.182027Z,19.745947,804.1548206,
20101221T025730Z,"['2C.BB08.', '2C.BB03.', '2C.BB13.']",2010-12-21T02:57:30.757026Z,12.845947,682.3044514,
20101221T030244Z,"['2C.BB16.', '2C.BB06.', '2C.BB13.']",2010-12-21T03:02:44.352026Z,11.205947,522.3756537,
20101221T035610Z,"['2C.BB08.', '2C.BB06.', '2C.BB13.']",2010-12-21T03:56:10.492973Z,1.265,369.9069136,
20101221T040052Z,"['2C.BB06.', '2C.BB16.', '2C.BB13.', '2C.BB01.', '2C.BB03.']",2010-12-21T04:00:52.077973Z,333.725,1919.158453,
20101221T041315Z,"['2C.BB13.', '2C.BB16.', '2C.BB01.']",2010-12-21T04:13:15.022973Z,0.66,225.4425211,
20101221T041440Z,"['2C.BB11.', '2C.BB08.', '2C.BB01.']",2010-12-21T04:14:40.847973Z,13.155,1172.011866,
20101221T041557Z,"['2C.BB01.', '2C.BB13.', '2C.BB08.']",2010-12-21T04:15:57.027973Z,1.71,419.8754302,
20101221T041724Z,"['2C.BB13.', '2C.BB08.', '2C.BB01.']",2010-12-21T04:17:24.737027Z,0.175947,170.7922362,
20101221T041831Z,"['2C.BB11.', '2C.BB06.', '2C.BB07.', '2C.BB01.', '2C.BB13.']",2010-12-21T04:18:31.832026Z,271.590947,3683.158939,
20101221T041831Z,"['2C.BB11.', '2C.BB06.', '2C.BB07.', '2C.BB01.', '2C.BB13.']",2010-12-21T04:18:31.832026Z,394.580947,3577.162362,
20101221T043737Z,"['2C.BB01.', '2C.BB10.', '2C.BB15.', '2C.BB11.', '2C.BB13.', '2C.BB07.', '2C.BB03.', '2C.BB08.', '2C.BB16.']",2010-12-21T04:37:37.137027Z,5856.055946,5211.734437,
20101221T085552Z,"['2C.BB16.', '2C.BB08.', '2C.BB07.']",2010-12-21T08:55:52.877027Z,13.020947,642.1236359,
20101221T105926Z,"['2C.BB13.', '2C.BB08.', '2C.BB01.']",2010-12-21T10:59:26.047027Z,12.095946,835.723226,
20101221T112030Z,"['2C.BB01.', '2C.BB07.', '2C.BB08.']",2010-12-21T11:20:30.292026Z,12.780947,701.7912418,
20101221T120152Z,"['2C.BB01.', '2C.BB13.', '2C.BB08.']",2010-12-21T12:01:52.742973Z,1.875,493.0725891,
20101221T130900Z,"['2C.BB12.', '2C.BB01.', '2C.BB07.', '2C.BB08.']",2010-12-21T13:09:00.197026Z,16.940947,661.5608472,
20101221T131510Z,"['2C.BB15.', '2C.BB12.', '2C.BB08.', '2C.BB10.']",2010-12-21T13:15:10.672973Z,10.16,476.026087,
20101221T133341Z,"['2C.BB06.', '2C.BB13.', '2C.BB08.', '2C.BB15.']",2010-12-21T13:33:41.517026Z,8.190947,572.1188809,
20101221T134751Z,"['2C.BB07.', '2C.BB10.', '2C.BB01.']",2010-12-21T13:47:51.597027Z,25.835947,522.2881926,
20101221T135300Z,"['2C.BB10.', '2C.BB01.', '2C.BB08.', '2C.BB07.']",2010-12-21T13:53:00.547027Z,61.140947,721.595707,
20101221T135450Z,"['2C.BB07.', '2C.BB15.', '2C.BB10.']",2010-12-21T13:54:50.987027Z,30.635946,618.9089955,
20101221T140015Z,"['2C.BB15.', '2C.BB12.', '2C.BB10.']",2010-12-21T14:00:15.302973Z,7.845,445.9077522,
20101221T140919Z,"['2C.BB07.', '2C.BB01.', '2C.BB14.', '2C.BB16.']",2010-12-21T14:09:19.587027Z,39.635947,666.2880727,
20101221T142303Z,"['2C.BB01.', '2C.BB16.', '2C.BB08.', '2C.BB10.']",2010-12-21T14:23:03.827973Z,27.725,676.0290742,
20101221T142409Z,"['2C.BB07.', '2C.BB15.', '2C.BB01.']",2010-12-21T14:24:09.467027Z,14.060947,588.5214437,
20101221T142750Z,"['2C.BB01.', '2C.BB07.', '2C.BB10.', '2C.BB03.']",2010-12-21T14:27:50.492973Z,31.575,695.1852406,
20101221T143138Z,"['2C.BB08.', '2C.BB13.', '2C.BB12.', '2C.BB16.', '2C.BB15.', '2C.BB01.', '2C.BB10.', '2C.BB03.', '2C.BB06.', '2C.BB14.', '2C.BB07.', '2C.BB17.', '2C.BB11.', '2C.BB04.']",2010-12-21T14:31:38.222027Z,148.380947,2252.179518,
20101221T143917Z,"['2C.BB15.', '2C.BB08.', '2C.BB16.']",2010-12-21T14:39:17.562027Z,1.605947,344.3885914,
20101221T144250Z,"['2C.BB12.', '2C.BB01.', '2C.BB16.', '2C.BB07.', '2C.BB10.', '2C.BB08.']",2010-12-21T14:42:50.207973Z,183.44,1092.866382,
20101221T144546Z,"['2C.BB10.', '2C.BB16.', '2C.BB08.', '2C.BB01.']",2010-12-21T14:45:46.647027Z,21.180947,693.5082949,
20101221T144807Z,"['2C.BB15.', '2C.BB10.', '2C.BB08.']",2010-12-21T14:48:07.057973Z,2.945,479.1769726,
20101221T145034Z,"['2C.BB07.', '2C.BB03.', '2C.BB17.']",2010-12-21T14:50:34.492026Z,7.190947,678.7456232,
20101221T145637Z,"['2C.BB01.', '2C.BB08.', '2C.BB03.', '2C.BB12.', '2C.BB13.', '2C.BB16.', '2C.BB15.', '2C.BB07.', '2C.BB17.', '2C.BB10.']",2010-12-21T14:56:37.237973Z,490.08,2075.725056,
20101221T150539Z,"['2C.BB13.', '2C.BB08.', '2C.BB15.', '2C.BB07.', '2C.BB03.', '2C.BB12.', '2C.BB10.', '2C.BB01.']",2010-12-21T15:05:39.687973Z,62.225,1291.686111,
20101221T150849Z,"['2C.BB10.', '2C.BB15.', '2C.BB16.', '2C.BB08.', '2C.BB12.']",2010-12-21T15:08:49.982027Z,109.585947,978.6585407,
20101221T151340Z,"['2C.BB15.', '2C.BB01.', '2C.BB16.']",2010-12-21T15:13:40.687027Z,19.395947,726.1440617,
20101221T151340Z,"['2C.BB15.', '2C.BB01.', '2C.BB16.', '2C.BB08.']",2010-12-21T15:13:40.687027Z,25.115947,703.1200627,
20101221T151536Z,"['2C.BB15.', '2C.BB03.', '2C.BB08.']",2010-12-21T15:15:36.942973Z,9.605,850.2984226,
20101221T152443Z,"['2C.BB15.', '2C.BB01.', '2C.BB16.', '2C.BB12.']",2010-12-21T15:24:43.272973Z,85.54,998.9628587,
20101221T153218Z,"['2C.BB12.', '2C.BB15.', '2C.BB07.']",2010-12-21T15:32:18.917027Z,37.235947,850.6106056,
20101221T153700Z,"['2C.BB16.', '2C.BB01.', '2C.BB08.']",2010-12-21T15:37:00.852973Z,2.63,423.0784299,
20101221T154055Z,"['2C.BB16.', '2C.BB01.', '2C.BB07.']",2010-12-21T15:40:55.847027Z,18.530947,590.4501005,
20101221T154256Z,"['2C.BB07.', '2C.BB01.', '2C.BB12.']",2010-12-21T15:42:56.342027Z,14.645947,556.8314207,
20101221T154952Z,"['2C.BB08.', '2C.BB16.', '2C.BB07.', '2C.BB17.', '2C.BB13.', '2C.BB03.', '2C.BB11.', '2C.BB01.', '2C.BB15.', '2C.BB12.', '2C.BB06.', '2C.BB10.', '2C.BB14.', '2C.BB04.']",2010-12-21T15:49:52.657027Z,733.885946,124673.1398,"STICK-SLIP, PRATT14"
20101221T160407Z,"['2C.BB10.', '2C.BB04.', '2C.BB14.', '2C.BB03.', '2C.BB15.', '2C.BB01.', '2C.BB12.', '2C.BB07.', '2C.BB11.']",2010-12-21T16:04:07.037026Z,73.785947,37071.07786,"STICK-SLIP, PRATT14"
20101221T160407Z,"['2C.BB04.', '2C.BB14.', '2C.BB03.', '2C.BB15.', '2C.BB01.', '2C.BB12.', '2C.BB07.', '2C.BB11.']",2010-12-21T16:04:07.112026Z,156.260947,41907.35595,"STICK-SLIP, PRATT14"
20101221T173430Z,"['2C.BB08.', '2C.BB10.', '2C.BB07.', '2C.BB13.']",2010-12-21T17:34:30.812026Z,65.180947,2359.094845,TELESEISM II
20101221T173813Z,"['2C.BB08.', '2C.BB13.', '2C.BB07.', '2C.BB10.', '2C.BB16.', '2C.BB01.', '2C.BB11.', '2C.BB03.', '2C.BB12.', '2C.BB17.', '2C.BB04.', '2C.BB15.', '2C.BB14.', '2C.BB06.']",2010-12-21T17:38:13.877027Z,263.435947,18677.01452,
20101221T174514Z,"['2C.BB04.', '2C.BB03.', '2C.BB08.', '2C.BB15.', '2C.BB01.', '2C.BB13.', '2C.BB12.', '2C.BB10.', '2C.BB11.', '2C.BB07.', '2C.BB14.', '2C.BB17.']",2010-12-21T17:45:14.042027Z,33.665947,10752.65723,
20101221T174616Z,"['2C.BB14.', '2C.BB10.', '2C.BB07.', '2C.BB08.', '2C.BB01.', '2C.BB11.', '2C.BB12.', '2C.BB17.', '2C.BB16.', '2C.BB13.', '2C.BB15.', '2C.BB03.', '2C.BB06.', '2C.BB04.']",2010-12-21T17:46:16.882027Z,712.390947,33291.50347,
20101221T175845Z,"['2C.BB12.', '2C.BB13.', '2C.BB14.', '2C.BB16.', '2C.BB15.', '2C.BB01.', '2C.BB11.', '2C.BB10.', '2C.BB07.', '2C.BB03.', '2C.BB04.', '2C.BB17.', '2C.BB06.', '2C.BB08.']",2010-12-21T17:58:45.927027Z,275.830947,17251.91457,TELESEISM I
20101221T180351Z,"['2C.BB03.', '2C.BB14.', '2C.BB17.']",2010-12-21T18:03:51.307973Z,3.185,4531.84927,TELESEISM I
20101221T180408Z,"['2C.BB12.', '2C.BB08.', '2C.BB15.', '2C.BB01.', '2C.BB16.', '2C.BB11.', '2C.BB13.', '2C.BB07.', '2C.BB17.', '2C.BB10.', '2C.BB14.']",2010-12-21T18:04:08.632026Z,64.995947,9655.449001,TELESEISM I
20101221T180558Z,"['2C.BB04.', '2C.BB07.', '2C.BB12.', '2C.BB10.', '2C.BB15.', '2C.BB03.', '2C.BB13.', '2C.BB01.', '2C.BB16.', '2C.BB17.', '2C.BB11.', '2C.BB08.', '2C.BB06.', '2C.BB14.']",2010-12-21T18:05:58.417027Z,383.805947,38896.40472,
20101221T181312Z,"['2C.BB15.', '2C.BB13.', '2C.BB11.', '2C.BB16.']",2010-12-21T18:13:12.277026Z,8.290947,7826.991856,
20101221T181359Z,"['2C.BB14.', '2C.BB13.', '2C.BB16.', '2C.BB12.', '2C.BB08.', '2C.BB17.', '2C.BB10.', '2C.BB15.', '2C.BB01.', '2C.BB07.', '2C.BB04.', '2C.BB11.', '2C.BB03.', '2C.BB06.']",2010-12-21T18:13:59.222973Z,231.71,18447.98654,
20101221T181827Z,"['2C.BB13.', '2C.BB14.', '2C.BB15.', '2C.BB08.', '2C.BB12.', '2C.BB01.', '2C.BB10.', '2C.BB07.', '2C.BB11.', '2C.BB16.', '2C.BB17.', '2C.BB03.', '2C.BB06.']",2010-12-21T18:18:27.692027Z,209.365947,15460.73621,TELESEISM I
20101221T182233Z,"['2C.BB14.', '2C.BB03.', '2C.BB10.', '2C.BB04.', '2C.BB12.', '2C.BB15.', '2C.BB01.', '2C.BB07.', '2C.BB11.', '2C.BB13.', '2C.BB16.', '2C.BB17.', '2C.BB08.', '2C.BB06.']",2010-12-21T18:22:33.582027Z,244.280946,23511.31502,TELESEISM I
20101221T182745Z,"['2C.BB14.', '2C.BB10.', '2C.BB15.', '2C.BB04.', '2C.BB08.', '2C.BB03.', '2C.BB01.', '2C.BB07.', '2C.BB16.', '2C.BB17.', '2C.BB13.', '2C.BB11.']",2010-12-21T18:27:45.192027Z,108.390947,14706.14341,
20101221T182745Z,"['2C.BB10.', '2C.BB15.', '2C.BB04.', '2C.BB08.', '2C.BB03.', '2C.BB01.', '2C.BB07.', '2C.BB16.', '2C.BB17.', '2C.BB13.', '2C.BB11.', '2C.BB14.']",2010-12-21T18:27:45.937027Z,110.825947,14735.17981,
20101221T183043Z,"['2C.BB08.', '2C.BB15.', '2C.BB03.', '2C.BB13.', '2C.BB14.', '2C.BB16.', '2C.BB10.', '2C.BB04.', '2C.BB12.', '2C.BB06.', '2C.BB01.', '2C.BB07.', '2C.BB11.', '2C.BB17.']",2010-12-21T18:30:43.482027Z,85.595947,15300.33237,
20101221T183234Z,"['2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB14.', '2C.BB01.', '2C.BB07.']",2010-12-21T18:32:34.117027Z,34.005947,12333.3666,
20101221T183526Z,"['2C.BB03.', '2C.BB15.', '2C.BB01.', '2C.BB14.', '2C.BB07.', '2C.BB06.', '2C.BB12.']",2010-12-21T18:35:26.327027Z,17.925947,9981.652039,
20101221T183901Z,"['2C.BB13.', '2C.BB12.', '2C.BB17.', '2C.BB15.', '2C.BB06.', '2C.BB11.', '2C.BB16.']",2010-12-21T18:39:01.907027Z,43.855947,10480.41489,
20101221T184154Z,"['2C.BB15.', '2C.BB03.', '2C.BB01.', '2C.BB04.', '2C.BB07.']",2010-12-21T18:41:54.592026Z,28.745947,8646.462638,TELESEISM I
20101221T184835Z,"['2C.BB15.', '2C.BB12.', '2C.BB08.']",2010-12-21T18:48:35.377027Z,0.305947,268.3341046,
20101221T184938Z,"['2C.BB01.', '2C.BB07.', '2C.BB06.']",2010-12-21T18:49:38.942027Z,5.105947,4761.4861,
20101221T185234Z,"['2C.BB17.', '2C.BB08.', '2C.BB13.', '2C.BB01.', '2C.BB12.', '2C.BB10.', '2C.BB07.', '2C.BB04.', '2C.BB15.']",2010-12-21T18:52:34.172027Z,87.690947,6821.141966,
20101221T185510Z,"['2C.BB16.', '2C.BB01.', '2C.BB03.', '2C.BB07.', '2C.BB10.', '2C.BB15.', '2C.BB04.', '2C.BB11.']",2010-12-21T18:55:10.557973Z,40.245,7673.884352,
20101221T185924Z,"['2C.BB07.', '2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB17.', '2C.BB06.', '2C.BB15.', '2C.BB01.']",2010-12-21T18:59:24.847027Z,28.635947,6917.387509,
20101221T190147Z,"['2C.BB08.', '2C.BB13.', '2C.BB12.']",2010-12-21T19:01:47.207027Z,0.730947,704.0658296,
20101221T190219Z,"['2C.BB17.', '2C.BB04.', '2C.BB03.', '2C.BB01.', '2C.BB14.', '2C.BB07.', '2C.BB13.', '2C.BB08.', '2C.BB06.', '2C.BB15.', '2C.BB10.']",2010-12-21T19:02:19.507027Z,89.685947,8917.313657,
